Protein	ctrl_CS52684_pos_SWATH-CS52684	ctrl_CS53088_pos_SWATH-CS53088	ctrl_CS53236_pos_SWATH-CS53236	ctrl_CS53827_pos_SWATH-CS53827	ctrl_CS53970_pos_SWATH-CS53970	ctrl_CS55606_pos_SWATH-CS55606	ctrl_CS55847_pos_SWATH-CS55847	ctrl_CS56148_pos_SWATH-CS56148	ctrl_CS56182_pos_SWATH-CS56182	ctrl_CS56422_pos_SWATH-CS56422	ctrl_CS56891_pos_SWATH-CS56891	ctrl_CS57315_pos_SWATH-CS57315_pos_SWATH	ctrl_CS58504_pos_SWATH-CS58504	ctrl_CS60089_pos_SWATH_2-CS60089_pos_SWATH	ctrl_CS60106_pos_SWATH-CS60106_pos_SWATH	ctrl_CS60365_pos_SWATH-CS60365	ctrl_CS60557_pos_SWATH-CS60557	ctrl_CS60976_pos_SWATH-CS60976	ctrl_CS61323_pos_SWATH-CS61323	ctrl_CS61791_pos_SWATH-CS61791	PCV_PH697021_pos_SWATH-PH697021	PCV_PH697025_pos_SWATH-PH697025	PCV_PH697026_pos_SWATH-PH697026	PCV_PH697043_pos_SWATH-PH697043	PCV_PH697053_pos_SWATH_2-PH697053	PCV_PH697071_pos_SWATH-PH697071	CNV_PH697072_pos_SWATH-PH697072	CNV_PH697073_pos_SWATH-PH697073	PCV_PH697085_pos_SWATH-PH697085_pos_SWATH	CNV_PH697097_pos_SWATH-PH697097	PCV_PH697098_pos_SWATH-PH697098	PCV_PH697111_pos_SWATH-PH697111	PCV_PH697115_pos_SWATH-PH697115_pos_SWATH	CNV_PH697119_pos_SWATH_2-PH697119	CNV_PH697122_pos_SWATH-PH697122	CNV_PH697129_pos_SWATH-PH697129	CNV_PH697140_pos_SWATH-PH697140_pos_SWATH	PCV_PH697141_pos_SWATH-PH697141	CNV_PH697146_pos_SWATH-PH697146_pos_SWATH	PCV_PH697154_pos_SWATH-PH697154_pos_SWATH	CNV_PH697159_pos_SWATH-PH697159	PCV_PH697165_pos_SWATH-PH697165_pos_SWATH	CNV_PH697172_pos_SWATH-PH697172	PCV_PH697182_pos_SWATH-PH697182	CNV_PH697184_pos_SWATH_2-PH697184	PCV_PH697186_pos_SWATH-PH697186	PCV_PH697187_pos_SWATH-PH697187	PCV_PH697206_pos_SWATH-PH697206_pos_SWATH	CNV_PH697211_pos_SWATH-PH697211	CNV_PH697215_pos_SWATH-PH697215	CNV_PH697217_pos_SWATH-PH697217	PCV_PH697247_pos_SWATH-PH697247_pos_SWATH	CNV_PH697253_pos_SWATH-PH697253	PCV_PH697257_pos_SWATH-PH697257	CNV_PH697272_pos_SWATH-PH697272	PCV_PH697285_pos_SWATH-PH697285	CNV_PH697287_pos_SWATH-PH697287_pos_SWATH	CNV_PH697289_pos_SWATH-PH697289	CNV_PH697291_pos_SWATH-PH697291	CNV_PH697338_pos_SWATH_2-PH697338	RT
0_C12H23NO5_[M+H]+	7483.86	5413.46	2622.57	14070.6	2631.01	3371.57	4260.29	4947.58	4627.79	6520.78	4640.486880697849	5322.5	6352.9	3916.72	8708.76	4408.33	5928.49	8225.53	6011.96	4447.38	6828.79	5489.75	5481.08	3209.52	4755.75	6117.06	13495.9	3517.33	12478.5	5327.44	10208.6	5323.4	5595.52	8193.63	13121.4	5005.59	10220.0	2838.19	10071.4	12089.9	2611.94	5812.12	13856.8	8061.57	5930.61	7882.97	2875.18	7695.65	6298.4	8938.68	5949.79	8389.92	7632.0	142.299	7565.74	4217.82	7362.24	9565.09	6485.22	9270.44	128.97371875
1000_C16H34O9_[M+H]+	1787.0098915099697	1314.47520637513	2953.9596939087	2298.12	505.02917549202004	1478.0	851.166	3037.85	1504.09	2428.01	5107.81	956.518654010905	1418.85	1449.26	2775.04	324.129	2125.86	777.693600506841	398.468	2210.24	423.715434385993	2474.55	2012.29	1085.99359848479	2374.7921578588603	1780.85715387909	4658.01	819.638	1542.54915994112	2157.53	1145.7194382318198	700.058704517485	391.01057392535796	455764.0	2724.75	1210.64	308.353703628345	1116.98168820674	458.0	111.38869166111401	336.789	690.087	1231.97603225709	345070.0	265569.0	31082.4	669.997678676122	45890.4	216176.0	190605.0	372057.0	154973.0	91304.0	144241.0	136382.0	280991.0	295062.0	275704.0	193905.0	121099.0	631.4258125
1002_C27H40O11_[M+H]+	31278.2	16956.2	18322.6	31611.6	36271.1	23226.1	23429.4	38126.4	24329.0	48221.2	37972.0	19147.9	42191.7	23668.1	53529.6	43843.8	33884.8	31838.8	30332.5	27936.9	38301.2	47410.9	23249.8	28193.3	14298.1	24603.5	21083.1	89847.8	16927.4	22034.1	17323.5	33308.9	15487.8	58447.5	62185.0	24945.6	40237.7	50938.0	31366.6	22381.3	20237.3	46382.5	28093.7	19758.0	11390.0	26989.5	13345.9	29680.2	13573.0	106951.0	44333.8	28904.8	35756.0	36983.5	30915.2	24701.0	26513.2	27097.4	28339.8	39290.0	639.4771250000001
1004_C25H31NO9_[M+H]+	424108.0	11702.8	4628.04	34731.3	19690.4	1156.7	6347.02	21094.0	12980.5	14256.9	29094.0	20465.6	49079.5	22492.0	13925.9	7394.27	13174.8	36448.4	6644.14	38637.3	60398.9	19361.4	46813.4	15522.0	10676.2	45556.9	26901.4	4727.01	159307.0	24492.4	17812.9	19888.7	25233.9	608.552	33683.7	13108.5	13528.1	13282.0	50297.7	4333.08	41797.5	97020.8	10225.6	20889.3	1348.1	10990.8	11174.2	4693.99	5693.87	4785.87	10207.7	7392.92	3969.41	23490.8	12037.7	66751.2	105039.0	34187.6	24555.5	5734.84	686.050546875
1006_C28H55AsO5_[M+H]+	1591.41	1377.39	1562.4995580494	1345.57	1989.11	457.088	2458.04	2070.1	834.266758244205	1590.24	560.110970590634	944.917765268461	1984.95	1411.64	1030.9458530705099	3029.42	341.292	1905.46	1010.41686577889	923.4854869842529	1294.26055126654	1059.81270195456	1715.44	1986.54	2280.88	1727.46	2632.69	1743.51404380798	2592.58	1678.82	1312.19	2679.88	1277.11	125074.0	2162.56	1472.36	2385.91	2176.62	994.748	1285.37	1621.86	1571.4	476.468966249563	206437.0	259111.0	89958.8	1512.51	101421.0	138560.0	446828.0	125299.0	69397.5	78737.2	67768.8	123697.0	137924.0	77803.2	134804.0	121208.0	107862.0	532.00296875
1008_C26H50NO7P_[M+K]+	56.000640869140604	0.0	170.735	56.000640869140604	101.36	56.000640869140604	56.000640869140604	56.000640869140604	0.0	0.0	112.00183868408199	0.0	0.0	56.000640869140604	0.0	0.0	0.0	0.0	111.99959564209	111.99959564209	56.896		0.0	0.0	0.0	72.9083	85.3324911934961	0.0	56.896	0.0	112.00183868408199	56.000640869140604	16.044	0.0	0.0	0.0	56.896	56.000640869140604	0.0	0.0	85.344	112.00183868408199	56.000640869140604	56.000919342040994	0.0	56.000919342040994	0.0	56.896	0.0	56.924	56.000640869140604	56.000640869140604	0.0	0.0	56.000640869140604	0.0	0.0	56.000919342040994	0.0	112.00128173828101	627.6502607359514
100_C10H18N2O5_[M+H]+	2593.07	4679.29	3047.91	4239.38	4127.3	2880.86	4454.44	5159.25	5796.42	4474.76	5955.72	2691.21	6093.77	1960.67	4615.02	3439.17	2674.08	6130.65	4240.24	2493.92	16007.8	34515.9	7254.38	22509.2	12173.7	7964.35	9326.8	7666.09	6235.38	1768.19	6787.83	14165.8	1093.47	11463.5	8631.15	10178.5	1684.26	4348.15	4668.47	4739.28	3912.74	7575.64	3953.3	8712.38	5989.37	10829.8	1448.6	1618.27	5389.81	5307.51	5106.37	13039.4	11128.1	7400.91	5362.71	19095.6	23044.5	24647.2	18165.8	7568.34	149.04315624999998
1010_C28H54NO8P_[M+H]+	8710.38	8953.15	11916.7	8515.01	13296.2	11196.7	12457.2	17956.4	11074.8	10823.5	7814.5	7367.77	9197.04	9902.13	9000.16	19508.6	7869.31	10786.6	10416.7	11041.0	7890.61788628807	10983.4	10303.1	12658.7	14139.9	6634.63	12081.1	11419.3	11260.6	9533.81	7384.16	17997.4	4628.46	494850.0	14509.6	14302.8	8356.85	10322.4	9357.7	6956.89	10015.0	7870.19	8805.23	700077.0	738122.0	354219.0	6527.23	456578.0	572905.0	1111370.0	455271.0	370149.0	361965.0	301600.0	491669.0	551506.0	317355.0	557588.0	486258.0	503271.0	534.16025
1014_C30H58NO8P_[M+H]+	809.5989999999999	223.999893188477	1575.69	1945.58	1478.53	510.974	1390.0	2088.24	1365.87	1235.04	539.188	56.896	531.346655527756	426.18800000000005	4627.08	2385.76	1166.37	280.004928588867	1320.61	1478.99	670.990653991699	955.569	993.49	1538.04	1662.87	796.5160000000001	1375.16	1093.77	441.31800000000004	1563.28	1208.8	2950.28	4558.58	49291.0	1689.4	1222.65	6317.13	1335.55	1976.82	896.71	799.187	447.98744964599604	983.8860000000001	70533.2	43806.7	28587.2	284.16700000000003	46735.2	57826.4	93240.6	45081.9	44170.6	38132.7	26410.4	46656.4	60691.0	20217.3	51381.3	44457.1	40717.7	534.6347812500001
1016_C23H45N5O5S_[M+H]+	9038.63	3195.89	9781.56	12132.2	16086.4	5379.49	17622.5	15545.7	6828.83	10033.1	4500.0	2363.04	7173.59	1961.6	3142.57	9225.31	12849.2	6480.56	12027.3	5818.81	5253.13	6035.58	3584.47	18059.0	22716.3	4577.8	4774.93	5583.9	3010.16	10477.4	7148.53	16492.0	698.872	94021.3	18255.6	13102.3	4284.76	3555.52	3570.97	2161.21	4451.07	2776.64	7084.09	152219.0	244118.0	109407.0	2918.02	118816.0	150157.0	78037.7	97816.9	99829.8	114044.0	83657.8	153308.0	154746.0	91679.9	143169.0	113162.0	146170.0	644.359578125
1017_C25H52O12_[M+H]+	5815.38	767.2239999999999	14850.3	10234.2	5419.06	6355.53	625.632	5573.07	596.536	851.408	24049.1	4200.02	10189.2	11417.3	9307.99	10263.5	12428.7	1702.55	5531.04	3061.0669499839196	9197.48	10711.2	1168.83630417617	3498.27	8163.64	1903.48	17811.2	6609.79	4831.63	4272.67	2847.02	14288.9	255.94799999999998	135721.0	501.98324012755404	3267.14	4051.74	653.288	2538.3	614.018375396729	1281.99417923718	1059.63331475057	1671.88	171391.0	132622.0	75431.9	1203.75747982072	61197.1	79288.7	74012.7	100720.0	69927.9	41411.1	35360.0	46824.2	73758.6	68748.0	102824.0	67577.3	75019.6	651.92915625
1020_C23H29NO9_[M+H]+	13670.9	8260.95	6926.13	1321.88	7782.26	2531.47	20779.8	11633.6	1727.11	29788.2	12667.7	19287.1	7915.82	4050.65	1814.49	8373.86	13071.3	1769.81	12204.7	5534.14	16738.5	7650.67	7109.43	6846.26	3514.3	1087.12	27681.9	10851.8	18621.5	4887.99	4807.34	2877.39	13251.4	547.595	16961.4	7651.48	18341.5	42880.5	3909.63	890.2710000000001	9092.71	1515.87	5775.59	26563.4	1940.84	14685.3	434.21	11669.9	1952.84	18916.5	6049.33	2705.29	16443.5	3743.9	1522.46	33297.2	14345.3	3214.0	4461.77	1721.28	649.213296875
1022_C24H36O3_[M+H]+	78028.4	17394.8	3078.05	25751.3	5294.7	19573.0	258795.0	5652.31	43979.9	2170.46	7208.1	7254.8	57188.2	11340.1	56632.2	2299.62	122810.0	18928.1	164777.0	8105.67	63714.0	12520.1	14408.4	5358.37	26827.1	22714.1	12571.3	2273.25	13680.6	23517.3	47613.1	27658.2	14554.5	21778.5	28131.1	18170.7	1109.47	11405.2	94627.3	55684.5	7370.51	30331.9	71205.5	19138.0	124838.0	3898.76	3825.69	49897.4	126715.0	42790.3	53864.8	110706.0	3921.16	246396.0	90052.0	4304.2	4812.51	7534.26	64452.4	154496.0	799.56225
1024_C12H25NO2_[M+H]+	891.907987947839	226.608636179283	1831.08	2747.48	421.84025329840205	67.9693339478573	558.776551718235	392.008594512943	4546.28	104.418906492355	568.307	1125.66617416755	3836.03	3315.01	3191.74	2799.36	3502.67	1860.58	2141.15	2241.06	1312.39036097294	3026.64	840.75793851008	4041.15	1523.94	396.40265969669997	1259.8591631279598	4203.96	1788.0528423832898	1174.99660873412	2943.85	669.017445577702	1487.21	2387.64	4253.58	3765.77	3284.09	1964.29	4008.68	4819.11	2544.6	2446.13	4620.33	278.901942832793	1397.13	1888.31	174.17784146567402	1571.96	478.06357202297403	0.0	251.45283964813302	228.489832859383	4076.09	3214.18	2602.73	1061.00877380371	336.98904037473096	4283.48	504.009284973145	3242.94	681.08621875
1026_C22H46O10_[M+H]+	15690.5	43237.5	11445.3	7014.64	21876.4	39692.6	3231.26	38521.4	45232.3	68464.6	28860.0	32185.0	8371.24	31289.4	50752.3	30704.1	42550.1	40217.7	12640.7	43933.8	37688.1	52554.2	7667.66	30898.3	49559.4	62973.5	97409.1	75313.5	50129.7	2719.19	6140.43	45798.4	2454.45	76692.9	17062.2	4311.44	20352.1	3062.2	5730.97	5451.01	3574.75	10531.9	10883.5	54979.2	482342.980141306	57155.9	7811.1	21069.5	237333.671469101	46367.8	46924.4	2155.9	67193.751708964	89009.65893081449	6369.3	300897.225106453	1499.5	44427.1	297389.879084341	28894.0	627.4561874999999
1028_C9H9NOS2_[M+H]+	81868.4	224.00256347656202	56.000640869140604	224.00256347656202		168.00192260742202	56.000640869140604	0.0	0.0	56.000640869140604	448.005126953125	56.000640869140604	171.000442504883	0.0	3752.34	336.00384521484403	114.000259399414	56.8997	56.000640869140604	56.84	224.00256347656202	112.00128173828101	224.00256347656202	112.00128173828101	56.000640869140604	56.84	280.003204345703	112.00128173828101	616.007049560547	168.00192260742202	112.00128173828101	56.000640869140604	76306.0	56.000640869140604	168.00192260742202	168.00192260742202	88767.9	112.00128173828101	2489.85	80891.8	11610.6	16988.9	56.000640869140604	56.000640869140604	112.00128173828101	280.003204345703		0.0	56.000640869140604	0.0	0.0	56.000640869140604	56.000640869140604	112.00128173828101	224.000877380371	4099.74	168.00192260742202	280.003204345703	3770.78	2849.86	693.715167548501
102_C21H27N3O6_[M+H]+	9080.92	53715.7	105009.0	16778.7	25397.3	99766.5	12032.9	6274.63	67066.1	157444.0	132369.0	130378.0	28694.7	8740.78	13222.7	11965.3	13448.1	6458.84	652.795	83226.9	3086.81	52299.4	1955.03	24734.7	15756.2	10302.0	14235.8	41560.1	8162.3	28642.7	19457.4	909.832	6680.98	171990.0	18177.7	8690.9	208803.0	7822.27	29849.6	212048.0	24161.7	36262.9	35101.0	27150.8	35997.5	242420.0	10931.3	125799.0	17850.1	32583.0	91514.5	12749.4	170.688	34542.6	202949.0	15248.7	2786.62	53044.1	24547.9	140418.0	132.6910625
1032_C18H37NO2_[M+H]+	3999.67	4018.77	4943.57	545.619	1348.68	4945.96	3014.25	1471.98	4483.01	8173.34	9524.6	3056.15	948.789	264.825	5733.8	1952.59	1654.54	3390.62	3133.31	17147.4	24059.7	967.164	34176.0	2949.58	1821.35	26921.3	24836.7	21786.7	40398.5	34821.6	29995.9	52311.0	22382.8	1090.85	44085.4	2610.8	9059.29	54556.8	4677.4	6308.44	2755.35	2217.87	1006.3	1767.41	8763.72	10166.7	49238.4	29216.8	24702.5	1688.6	4520.36	44831.6	71432.0	2960.75	2535.41	19426.8	31752.4	15920.5	22789.8	6037.01	802.444765625
1034_C19H35NO5_[M+H]+	18028.8	7872.95	2632.9	22497.4	849.9580000000001	4089.89	3838.82	17277.4	8422.34	5979.24	3650.76	11194.2	11733.4	1221.78	9885.67	4307.33	4234.89	6634.76	1296.7	6045.88	15083.7	3870.68	6127.51	1320.15	540.611	5112.95	12785.6	3872.87	6176.97	3799.01	3398.28	4480.55	7543.14	1841.43	8468.83	15906.5	64390.4	3450.74	6775.3	3930.66	9358.47	11452.9	6446.36	14492.7	1006.1	1332.24	4034.62	742.074	2293.32	6484.2	2053.26	2860.44	4688.88	2037.06	2888.07	1587.65	6639.69	3754.68	6182.3	3167.98	676.8641875000001
1036_C24H48N2O10_[M+H]+	2497.89	767.08	2867.26	5829.16	1903.35	8425.29	2124.65	3891.5	3540.59	7965.82	5277.47	765.048	4738.17	4232.64	1162.17	5539.93	2299.2	2356.24	3151.48	733.0729370117191	1959.89	938.5039999999999	3375.68	3007.78	2837.54	653.945	18936.2	425.704	2522.15	1454.01	3555.84	1675.32	170.688	62639.0	7082.93	1814.9	12099.9	1103.88	340.92800000000005	282.027084350586	853.6080000000001	3603.38	391.99929809570295	93284.1	121244.0	43152.0	113.807418084912	33422.4	24078.3	53481.6	45444.5	30256.6	22689.4	222476.0	26591.0	58742.7	66721.5	66039.1	33353.0	26328.8	649.6659999999999
1038_C11H12N4O10_[M+H]+	34694.4	27145.4	57124.9	41865.7	34237.6	33999.1	36080.8	44285.8	51270.4	39966.1	56404.4	58733.2	62552.0	43325.7	52402.2	34532.0	31908.4	39860.9	26792.2	6668.58	47396.2	12673.6	38619.4	40969.2	33750.1	47967.4	42292.4	79888.8	49019.3	19035.4	44026.8	16065.3	21338.0	74267.7	23143.5	34350.6	31334.7	41590.6	56065.6	81171.9	56931.0	71237.5	33293.0	39795.2	41220.9	49615.6	26334.1	50763.4	33992.3	42509.3	41214.2	51629.3	54902.0	76185.5	85813.1	69768.2	35854.9	43951.2	37645.8	52776.3	65.17050312500001
1039_C6H2O4_[M+H]+	2601.01	2983.48	262.675	3251.4	2195.41664063697	4474.12	2629.48	4362.84	3940.08	3737.79	2628.72	4363.79	4384.94	5462.43	4005.15	511.556	3375.42	3049.33	4262.0	4414.56	2936.12	7537.43	5208.03	1930.36	4228.93	4371.44	7870.64	3203.08	1290.97999572754	8422.22	3108.84	3145.25	5440.71	1981.41	4572.83	2378.48	269.4	3450.45	4407.86	4981.87	4857.77	2528.74	426.68199999999996	2480.33	4934.51	2132.65	9784.14	2975.73	470.777	4277.92	3546.16	2902.22	4007.6	4683.3	6552.66	3038.76	1303.11	511.29900000000004	1560.64	1913.4620368207102	70.4902625
103_C21H27N3O6_[M+H]+	8717.18	51448.0	100319.0	13832.6	24223.8	19016.9	11989.4	6285.8	62959.2	149877.0	128996.0	125225.0	28297.7	8762.62	12398.9	1307.35	12863.5	6099.57	407.786	90083.8	2811.88	47612.4	1765.2	14626.0	15540.3	9975.44	13298.2	40572.2	8116.74	26727.1	42278.1	4495.61	6557.41	170960.0	16138.3	8160.38	82434.2	7568.02	28495.4	31686.9	5350.06	35108.1	33314.1	5744.71	33814.0	235645.0	10118.1	28461.5	16353.5	31006.4	26578.0	11850.2	2597.14	33638.5	938.02	15298.5	2170.89	49998.6	23169.7	268617.0	138.074828125
1042_C31H57O8P_[M+H]+	2012.57	8138.47	8254.07	7146.54	3632.22	5453.1	4396.06	10673.0	7319.85	11066.7	2400.41927963006	2097.09	5319.8	2707.44	3219.11	1301.95	9788.88	1232.82730833242	4181.42	154.588	2808.73	13252.9	4449.68	3827.2	6746.8	6872.77	9276.9	2539.02129731355	7115.26	3914.45	2306.48	7072.36	951.006184619406	69404.7	597.52	2126.96	3065.88	1479.3370737169598	342.030143737774	555.158	1731.7731848077499	752.9059066772411	4397.02	136078.0	181957.0	75514.8	3262.88	93556.0	74268.0	79060.5	107286.0	100012.0	36436.7	49122.1	80729.8	95439.9	113559.0	130074.0	87133.5	77527.5	658.8982968749999
1044_C17H31NO4_[M+H]+	31547.0	49417.2	58705.9	82734.7	16124.1	51167.3	14619.2	186955.0	38659.3	51925.9	84279.9	39454.4	51725.0	24401.6	73242.2	59380.7	26685.1	60952.5	11913.3	44316.5	68804.9	71645.2	68494.4	14672.6	78725.5	79621.8	71504.8	34600.1	14880.1	91087.7	76086.4	45824.0	21671.0	19174.5	93626.8	40446.1	65335.9	46423.6	63346.0	60497.2	49685.9	94816.6	78345.9	74022.5	45742.1	23810.3	26822.2	40333.9	54974.3	59511.2	42805.2	34287.7	14487.9	20662.3	30955.2	41840.8	27213.4	19922.7	108562.0	59649.9	671.764828125
1046_C11H9NO2_[M+H]+	6959.98	5924.59	2221.82	4555.48	2555.26	3258.72	2605.99	5555.9	533.057909895721	5019.68	1271.31	3597.19	8509.91	4763.33	3970.54	3276.46	1783.04	4530.54	4644.77	3351.8	10663.7	6075.07	3112.82	4203.11	3310.85	4686.45	10486.7	2889.83	6135.18	4581.88	3400.87	5376.7	7459.89	4811.84	10020.8	4382.72	7674.91	5682.25	3699.92	3852.68	3615.95	6279.11	4656.52	5458.1	2518.44	591.136	2641.19	2323.26	3551.51	5088.03	110.416888814575	7137.02	3573.37	4555.55	5343.81	1777.76	6425.05	3275.06	7349.52	5370.62	539.40671875
1050_C20H40N2O8_[M+H]+	1269.17	1788.35	471.985150220916	2098.32	1248.16	56.7902913698001	1780.55557760985	2575.23	900.0889999999999	1137.58	2187.96	634.938	1172.03151702881	1701.58	2668.02	936.7819999999999	660.276832043293	936.058	3007.26	1338.8140704014802	3954.86	2578.91	625.856	2782.79	2497.21	3488.93	1626.74	4735.51	1078.03	737.513	927.217	3317.04	386.41566798725603	115661.0	1588.88	1874.3	910.056	614.994125366204	529.456115034759	1620.74	851.193	334.992067337036	862.727	94069.5	66954.5	61923.6	167.998020172119	52449.0	51872.7	46406.2	85513.5	43525.8	37973.3	49196.3	45874.0	59259.9	57613.0	69860.0	68004.4	20653.9	622.676125
1052_C14H29NO_[M+H]+	47844.4	73044.6	57940.6	56841.3	39525.3	76482.3	45358.2	42766.7	52544.0	64508.3	82945.8	74134.8	46454.8	89210.3	107148.0	61709.3	61291.8	80399.8	61787.7	82897.4	65446.3	57624.3	81027.5	43713.6	53899.5	58222.6	63868.2	59114.8	103069.0	58098.3	55156.3	43415.5	85564.1	39291.3	47730.3	56585.8	98262.3	73322.4	62001.2	106220.0	58840.8	103863.0	50147.4	28720.0	50049.4	51817.4	61610.2	67674.2	27891.1	31970.2	38854.1	62521.6	47502.5	62934.9	40383.5	32571.5	57141.1	30246.2	39930.2	32879.8	682.124859375
1054_C13H23NO_[M+H]+	1653.89	1009.3711012182199	391.990645611872	1061.26	231.465	1813.31	85.2452	28.3957	336.00384521484403	1339.81	1584.65	1018.45	1628.47	1843.22	1578.56	237.76778318819	1184.26	1018.59	2331.07	1206.77	1036.62	952.722	140.684568172535	280.000110626221	1015.7	558.987075805674	897.547	0.0	1289.17064774205	504.000812530513	1836.74	1243.46	1158.82	1069.07	56.84	1060.58	823.055	1380.21	584.9324365010971	419.998914718628	2080.09	1385.79	1463.63	1496.7	911.302	895.997772216797	1543.52	1125.64	446.991798400854	1080.42	391.008966445923	1450.61	1250.45	223.99919128418	502.901552686505	670.8	722.607	1379.61	934.459	1540.35	741.2381874999999
1056_C30H55O9P_[M+H]+	4745.08	3564.02	7875.67	4299.82	7627.46	5776.71	7354.32	11043.0	5978.5	5665.85	5274.23	3211.57	5344.45	5046.58	4457.85	10283.0	5292.27	6294.09	4302.63	6880.34	6495.14	5064.37	5700.15	6915.23	8059.0	5831.06	5354.33	5410.92	7125.57	4588.29	5563.58	7189.69	4330.78	358824.0	7864.35	7676.52	5411.32	8221.45	4830.07	5345.47	2859.75381851197	3593.09	4907.93	536689.0	635206.0	273051.0	3824.85	344441.0	409866.0	737242.0	383329.0	274373.0	251205.0	238227.0	426674.0	418182.0	261592.0	388839.0	306262.0	342484.0	548.597671875
1058_C34H66NO8P_[M+H]+	15134.5	34118.4	44770.6	45961.0	10102.4	24038.6	6808.74	9111.05	8791.91	49468.2	5149.61	4398.8	33556.9	39454.0	8736.56	9316.37	7157.65	5737.57	28935.9	145.893149704242	2080.31	6419.97	16524.1	20553.0	26575.0	28695.0	84323.5	61285.8	625.856	5152.24	6443.91	6874.53	494.606	913627.0	6264.33	1961.11	2396.14	13043.3	3066.8	1687.94	2823.4	1449.52	15853.9	1014310.0	1483.13245354634	512992.0	5008.64	361.96796897606004	3059.12	533472.0	735673.0	220.558082768943	0.0	2706.51	251810.0	656255.0	492694.0	726802.0	1504.54	238613.0	697.327671875
1060_C4H9NS_[M+H]+	7926.49	12122.5	5142.67	9030.42	11145.4	8519.16	8936.36	8709.32	9123.02	8204.14	6767.39	6097.6	5889.87	6791.81	10401.8	13458.8	8582.73	12435.7	13054.5	7535.14	22431.9	10160.8	3917.73	6276.46	7121.99	6704.92	7169.17	8062.08	5999.15	16037.5	5216.27	15388.7	25441.3	26222.6	5377.64	5564.7	18943.1	6089.8	13714.8	5033.23	7057.81	21318.7	11782.4	8736.8	9619.43	6233.6	8749.14	9366.56	7806.59	5714.14	6242.82	15243.5	7463.96	11591.7	7872.14	7518.97	9788.13	5560.48	60.9039	7282.75	69.56488906249999
1062_C6H11NO2_[M+H]+	37380.9	26138.9	18249.8	15574.2	36306.4	68305.7	21193.1	21473.5	38983.1	35748.6	24297.1	47478.7	33294.2	27927.1	45961.3	9859.59	15865.6	16950.8	42376.6	27761.6	17078.4	59790.9	15877.9	32383.7	19360.4	36497.0	31336.9	14143.6	16946.3	33696.1	2325.42	44967.1	84545.8	21783.5	6997.35	23080.1	18355.5	27076.4	39394.0	19186.2	51829.3	39182.3	22680.8	45896.7	16482.7	27538.2	40546.7	14666.0	17082.8	14200.3	26384.7	33867.6	22535.8	44649.6	12192.8	8934.94	18243.8	12431.3	13878.5	32707.7	67.65511875000001
1064_C7H10N2O4_[M+H]+	11043.7	4193.63	4061.13	2497.26	1184.76	2715.21	1139.24	1261.22	684.335	2319.86	8058.5	2317.24	1584.66	2487.4	2185.24	608.725	1800.32	710.4110000000001	0.0	8132.18	26699.5	4265.18	11278.7	3400.87	765.943	7508.1	32292.7	14354.4	7685.34	14541.0	14452.1	8459.87	71420.7	7766.84	27522.8	633.793	5263.34	23177.9	609.486	498.32199999999995	5135.8	2512.72	2508.77	2139.33	7724.26	12285.0	24263.7	7947.78	9152.51	1875.45	9317.41	7255.68	25913.0	3056.04	4524.3	21520.2	6646.82	12556.1	3545.74	13039.9	67.51875312499999
1066_C25H15Br2ClN2O7S_[M+H]+	52312.4	39601.6	58547.7	42508.6	46675.7	45940.2	37175.1	36426.7	41535.0	49381.6	50595.5	54887.5	49534.3	44337.4	49097.2	42107.2	53440.0	50930.2	44338.7	49989.6	37054.8	56916.5	44198.2	47152.2	50387.4	43247.5	46604.9	41843.6	48626.4	50754.8	45082.9	54714.4	50215.0	51693.5	36136.6	39970.9	47486.1	54753.6	45887.2	51299.7	48033.2	46227.6	40180.7	43156.0	56812.5	61738.7	50694.4	50359.5	49425.6	45561.8	41095.7	45697.9	49342.5	46683.1	61992.8	55383.7	42168.4	48337.2	52426.6	42897.0	38.818646875
1067_C12H12Cl3F3N2O7S2_[M+Na]+	74.108	0.0	22524.8	0.0	0.0	527.043	12555.8	56.896	359.624	18870.1	17165.6	0.0	19460.0	21646.4	599.2919999999999	0.0	21359.9	12157.7	19816.7	56.0001373291016	56.924	24741.1	487.88199999999995	18402.6	13789.8	40.8204	16639.2	15929.0	21313.6	0.0	0.0	18724.5	287.79900000000004	0.0	0.0	13747.9	22310.8	26158.7	0.0	0.0	244.477	16564.7	25341.6	15582.1	12214.3	123.561	0.0	0.0	21958.4	17104.5	18701.0	49.61600000000001	0.0	17752.8	30396.1	23047.4	56.0001373291016	12520.3	431.845	17586.4	42.059003125000004
1068_C5H7N4O12P3_[M+Na]+	122655.0	108746.0	146541.0	92575.4	121338.0	155487.0	107728.0	124688.0	145292.0	151781.0	145302.0	138785.0	139248.0	144580.0	154743.0	98812.6	134069.0	136719.0	139564.0	130233.0	119391.0	129776.0	144429.0	122634.0	106079.0	149510.0	113084.0	153237.0	133397.0	121459.0	118058.0	139226.0	159078.0	142919.0	102913.0	132470.0	120755.0	136739.0	131411.0	141808.0	124073.0	133964.0	149844.0	104842.0	140989.0	132332.0	132802.0	151713.0	140512.0	126325.0	155045.0	133076.0	132306.0	131116.0	139740.0	138024.0	105716.0	130186.0	105268.0	83287.6	39.1850125
