Protein	ctrl_CS52684_pos_SWATH-CS52684	ctrl_CS53088_pos_SWATH-CS53088	ctrl_CS53236_pos_SWATH-CS53236	ctrl_CS53827_pos_SWATH-CS53827	ctrl_CS53970_pos_SWATH-CS53970	ctrl_CS55606_pos_SWATH-CS55606	ctrl_CS55847_pos_SWATH-CS55847	ctrl_CS56148_pos_SWATH-CS56148	ctrl_CS56182_pos_SWATH-CS56182	ctrl_CS56422_pos_SWATH-CS56422	ctrl_CS56891_pos_SWATH-CS56891	ctrl_CS57315_pos_SWATH-CS57315_pos_SWATH	ctrl_CS58504_pos_SWATH-CS58504	ctrl_CS60089_pos_SWATH_2-CS60089_pos_SWATH	ctrl_CS60106_pos_SWATH-CS60106_pos_SWATH	ctrl_CS60365_pos_SWATH-CS60365	ctrl_CS60557_pos_SWATH-CS60557	ctrl_CS60976_pos_SWATH-CS60976	ctrl_CS61323_pos_SWATH-CS61323	ctrl_CS61791_pos_SWATH-CS61791	PCV_PH697021_pos_SWATH-PH697021	PCV_PH697025_pos_SWATH-PH697025	PCV_PH697026_pos_SWATH-PH697026	PCV_PH697043_pos_SWATH-PH697043	PCV_PH697053_pos_SWATH_2-PH697053	PCV_PH697071_pos_SWATH-PH697071	CNV_PH697072_pos_SWATH-PH697072	CNV_PH697073_pos_SWATH-PH697073	PCV_PH697085_pos_SWATH-PH697085_pos_SWATH	CNV_PH697097_pos_SWATH-PH697097	PCV_PH697098_pos_SWATH-PH697098	PCV_PH697111_pos_SWATH-PH697111	PCV_PH697115_pos_SWATH-PH697115_pos_SWATH	CNV_PH697119_pos_SWATH_2-PH697119	CNV_PH697122_pos_SWATH-PH697122	CNV_PH697129_pos_SWATH-PH697129	CNV_PH697140_pos_SWATH-PH697140_pos_SWATH	PCV_PH697141_pos_SWATH-PH697141	CNV_PH697146_pos_SWATH-PH697146_pos_SWATH	PCV_PH697154_pos_SWATH-PH697154_pos_SWATH	CNV_PH697159_pos_SWATH-PH697159	PCV_PH697165_pos_SWATH-PH697165_pos_SWATH	CNV_PH697172_pos_SWATH-PH697172	PCV_PH697182_pos_SWATH-PH697182	CNV_PH697184_pos_SWATH_2-PH697184	PCV_PH697186_pos_SWATH-PH697186	PCV_PH697187_pos_SWATH-PH697187	PCV_PH697206_pos_SWATH-PH697206_pos_SWATH	CNV_PH697211_pos_SWATH-PH697211	CNV_PH697215_pos_SWATH-PH697215	CNV_PH697217_pos_SWATH-PH697217	PCV_PH697247_pos_SWATH-PH697247_pos_SWATH	CNV_PH697253_pos_SWATH-PH697253	PCV_PH697257_pos_SWATH-PH697257	CNV_PH697272_pos_SWATH-PH697272	PCV_PH697285_pos_SWATH-PH697285	CNV_PH697287_pos_SWATH-PH697287_pos_SWATH	CNV_PH697289_pos_SWATH-PH697289	CNV_PH697291_pos_SWATH-PH697291	CNV_PH697338_pos_SWATH_2-PH697338	RT
0_C12H24N2O7_[M+H]+	9086.69	5660.82	5396.81	5458.66	5366.19	1984.48	7269.38	7853.1	8393.82	5069.77	4809.93	5142.9	10698.6	4766.93	12256.4	5477.57	13055.6	6902.73	14734.0	5924.43	11779.3	10225.7	1732.37	8771.21	1935.02	7778.61	6129.81	13503.6	3835.9	6401.35	203.843	4733.03	3871.27	11463.4	2246.08	3998.62	14549.0	1040.41	320.041	4863.98	3995.39	9927.82	7679.44	4929.72	3800.61	9601.38	7900.75	9059.82	6704.15	8835.03	8334.14	25119.6	7333.67	10536.6	6958.2	8189.88	16210.6	3794.96	7414.38	7023.35	36.1636546875
1000_C6H13NO3_[M+H]+	1482.04	3975.15	3133.34	27810.7	2084.59	38709.3	2254.58	2926.07	27919.2	34216.5	2241.41	2580.3	22902.5	712.643	4411.85	43173.7	1350.16	52134.6	4667.48	3233.24	65033.7	26192.1	539.6990000000001	26666.3	23300.3	16096.8	26286.0	4361.24	2739.46	4437.05	21039.0	2448.25	7787.03	66563.1	36689.4	22427.1	4371.39	28009.2	3476.66	1276.77	3821.78	5950.78	41878.8	27726.1	37751.1	1059.77	46645.6	1936.36	3057.32	20915.9	2122.48	59401.3	1116.97	5125.9	4255.31	28781.9	1654.51	22121.5	42428.4	5479.09	71.5035328125
1002_C11H14NO7_[M+H]+	3555.58	13908.1	28356.0	5510.62	7145.51	8019.15	5734.78	5787.47	8839.79	61934.1	12601.0	10299.9	16336.2	4724.99	11113.5	6513.95	17098.9	9904.58	2867.49	20019.7	102452.0	12402.4	3119.74	6555.42	4534.77	15586.4	39241.9	8735.84	8196.17	38092.9	17303.7	30491.4	28921.9	25698.3	20641.6	13406.9	26668.4	25860.3	81268.8	20011.6	7195.46	7772.11	13173.8	15375.4	46945.5	23725.0	11868.3	28436.1	24448.0	10982.3	32923.3	11079.3	31801.9	14486.7	24617.9	41850.5	24986.2	20032.9	31153.9	28839.0	76.96705156249999
1004_C24H39NO3_[M+H]+	18561.2	39997.1	6246.67	21379.7	21010.1	5836.83	42548.6	4909.26	23508.1	983.367	1759.06	15143.9	42102.7	10200.0	4706.05	10878.4	42017.8	492.115	33433.0	2735.42	14716.1	15060.1	868.8789999999999	38688.7	56477.3	925.622	136113.0	11883.4	75751.3	5670.88	5846.04	9396.47	397.964	6227.53	19928.5	824.655	256.06	7433.95	15785.0	21672.2	2879.03	36990.1	13968.8	18119.0	2700.44	67709.8	2789.94	24307.6	13439.2	4049.32	8701.27	12526.8	2817.29	132979.0	4449.77	18726.4	2255.7	12804.9	25797.9	18171.3	735.39221875
1006_C24H36O2_[M+H]+	34886.9	26826.1	9562.3	24488.4	13021.4	12316.9	123386.0	15420.5	14702.2	18468.4	21270.3	6768.24	26512.8	13584.8	101527.0	14097.2	25455.8	16853.4	24289.9	5746.46	36408.5	18499.4	47499.4	19205.6	30481.2	56925.6	20480.2	13371.4	13637.8	18272.2	38735.8	15220.6	13030.6	21673.1	26368.5	14398.0	39114.0	22951.2	69764.7	42156.6	5195.65	15752.9	16684.1	11472.1	83936.7	16284.7	10618.3	16822.2	7431.99	8434.82	38994.2	15232.7	4298.93	43437.1	24267.4	32004.8	5337.23	5246.51	14366.5	34277.6	844.6453437499999
1008_C23H46NO7P_[M+H]+	398973.0	231279.0	250425.0	284185.0	505328.0	421973.0	324629.0	355808.0	550461.0	1819.02	195272.0	40021.0	294208.0	72915.0	352603.0	455122.0	20182.1	302692.0	274422.0	331245.0	473531.0	528886.0	487204.0	413278.0	472818.0	410822.0	13270.4	246877.0	343827.0	24082.8	682486.0	408398.0	329972.0	332662.0	23744.1	388379.0	343470.0	342196.0	338176.0	422827.0	326624.0	330536.0	241937.0	47134.2	361912.0	267827.0	397423.0	374958.0	523895.0	194316.0	219583.0	40999.6	34902.3	355674.0	357118.0	52367.6	522344.0	15322.2	303466.0	327655.0	918.7288437499999
1010_C26H50NO9P_[M+H]+	3579.5	6333.67	4187.14	10852.6	2718.54	7530.19	14470.0	7731.76	8258.44	12440.9	6286.46	2151.89	13237.8	168.00408172607402	12264.7	12812.4	8964.56	7843.65	16735.7	10779.0	14125.3	10341.5	2427.31	9603.24	16783.6	11267.2	32337.5	122118.0	20932.7	13931.4	14574.4	18682.5	2348.69295394263	13267.8	20710.9	1872.81	26441.4	1955.44	4521.72	14819.4	4242.92	11093.1	8611.67	15271.1	10717.4	21866.7	3859.65	941.389289856055	15746.5	3021.15	14146.8	12096.6	28192.9	6001.51	3199.89	13793.9	23450.8	206303.0	27364.0	17307.3	778.433125
1012_C24H38O3_[M+H]+	46146.0	4258.58	10149.4	36255.6	40167.8	16593.9	104434.0	13300.1	10891.8	32370.5	17571.1	11238.7	24982.3	8666.53	112735.0	35733.8	19965.0	15580.4	40408.7	10520.8	42397.4	10730.3	68499.1	31425.6	33445.5	85156.6	19933.5	5206.38	4192.54	9432.62	46563.5	15048.9	27944.0	14719.9	31281.0	35489.3	42748.3	23693.5	67064.6	17449.0	10334.9	40583.7	9779.95	19838.7	76173.6	3542.18	6483.82	23469.8	14781.4	12452.4	9220.65	133412.0	7723.28	57858.2	32445.7	15636.9	29962.1	8167.85	19532.2	41579.3	839.127203125
1014_C23H41NO4_[M+H]+	2523.51	5418.33	4711.0	4119.14	6788.91	5942.02	1151.9666328430199	3848.85	3190.43	4107.74	7331.15	3070.49	4085.45	3416.87	8734.3	2775.59	10971.0	4045.1	1256.97989654541	3284.77	4114.02	3682.62	6320.08	2287.15	10890.0	6994.14	5355.4	6608.33	67392.7	2881.79	5933.05	7150.97	4326.91	15421.9	3591.4	5103.98	5991.57	2741.25	5581.95	5965.0	3682.57	7207.56	2794.63	9888.89	120252.0	1653.16	880.4010000000001	6192.23	22222.9	3510.66	3062.55	4199.89	2922.55	82229.6	3165.71	8364.18	79976.9	3296.1	6015.15	3869.42	803.666875
1016_C46H90NO11P_[M+H]+	106905.0	91099.3	174952.0	122253.0	97265.5	101568.0	108887.0	100019.0	106179.0	140717.0	140740.0	96005.8	102819.0	109766.0	93642.3	106516.0	142661.0	98226.8	93255.6	85533.6	98936.3	167608.0	77060.5	93442.2	123888.0	123415.0	264731.0	179211.0	79083.9	105447.0	126193.0	122572.0	107747.0	1709.48322388219	146236.0	145889.0	140678.0	103606.0	111865.0	173123.0	148183.0	164558.0	132545.0	2273.79519653303	3684.7224979668895	1046.86294638037	106223.0	783.992092132568	1633.50784366228	2124.83973470218	1604.6583235359399	392.007522583008	4744.59047467236	1376.3572333199402	3578.7974107602795	8560.911008121178	4303.51070162917	619.005840301514	1510.45	2438.01	919.121703125
1018_C14H18O5_[M+H]+	10008.7	5526.52	1843.31	4797.19	4173.55	9270.68	2596.25	4170.66	2780.66	7245.79	2000.65	4179.15	8647.23	2064.46	3224.4	3682.09	1986.25	7635.91	8514.31	3559.01	7384.92	7027.51	1776.6	3168.82	6507.79	16481.8	10273.8	6885.93	7022.23	4190.83	2085.3	10633.0	3239.38	4095.69	27240.8	8283.29	2513.09	6871.33	3347.15	2809.6	4419.31	8059.88	6737.53	20974.2	1142.61	9474.81	8015.49	7819.25	1933.06	20451.5	4652.11	4730.88	4506.58	3442.62	28.476	2954.35	7631.84	4212.49	5275.48	4065.23	628.528234375
1020_C12H18O3_[M+H]+	34182.4	10586.8	10881.4	1562.28	6977.79	11155.7	3274.54	4280.18	6484.29	8688.6	4789.34	8785.4	22430.3	3431.17	918.12	2608.45	4873.76	17846.6	32335.1	3285.11	90471.0	8391.12	2746.32	2666.91	5377.99	21572.5	60060.8	1096.97	2253.08	4592.84	2091.09	2497.18	15419.8	17731.1	28324.7	7185.08	29240.4	24660.4	15891.5	4517.05	9897.47	29886.5	13085.2	28624.4	6133.15	10003.0	14163.3	38198.1	3337.01	8225.02	4717.61	11505.1	10207.7	4452.78	925.316	6276.73	7338.42	3080.35	10386.2	4991.09	845.8461406250001
1022_C24H43N3O3_[M+K]+	5661.85	5830.46	7502.76	8557.77	11751.4	5108.97	13218.4	13196.4	6158.89	6952.35	4130.17	2918.35	5794.5	4221.56	3294.46	9597.85	9733.11	5980.31	9359.14	5537.8	3684.23	5459.27	4780.49	10111.5	13881.4	4372.16	5782.09	6535.8	2884.67	9319.69	8645.52	9747.14	2841.06	72006.6	406.459	8769.66	2748.22	3385.13	2404.25	2004.37	5560.44	1559.4	5216.18	131991.0	215391.0	93363.8	3412.02	114315.0	111888.0	104433.0	71812.4	99118.0	90189.6	104169.0	131872.0	126086.0	75010.0	111907.0	88501.0	112310.0	636.6899687499999
1023_C33H46N4O6_[M+H]+	283576.0	41898.1	184478.0	686041.0	480086.0	160688.0	72828.2	361565.0	143730.0	397757.0	192112.0	30470.6	431194.0	338045.0	225674.0	363806.0	286791.0	80457.8	28140.2	415285.0	202318.0	54541.0	995.6519999999999	143077.0	131769.0	12650.2	50721.8	201130.0	17559.0	184878.0	14751.3	147186.0	125629.0	196922.0	27499.9	719989.0	87905.6	1617.35	20814.7	236060.0	98575.9	27467.2	126094.0	751979.0	11445.6	154967.0	39923.2	16759.9	69381.7	236367.0	585933.0	12734.5	52532.6	184907.0	136720.0	54466.9	89762.3	52610.9	12648.2	39800.6	809.253203125
1026_C24H43N3O3_[M+Na]+	82922.5	11665.0	144001.0	95720.1	7310.63	10287.5	61055.3	88051.2	66426.2	108280.0	119642.0	47802.9	85998.2	84442.5	77028.5	75577.5	51314.2	66991.7	63709.8	21472.1	76429.8	90011.1	47687.2	69859.7	18448.3	114447.0	208464.0	99708.7	75196.4	75327.3	30198.8	95677.7	2555.01	57122.0	35481.1	22669.8	6160.94	28407.5	18317.6	7231.54	1418.52	14396.2	38261.5	18456.1	24519.9	9503.64	8966.87	23924.9	15989.4	3598.95	9085.33	28764.464280368702	3127.27	7803.25	5429.80442035571	19394.5	16072.5	2499.31	13639.0	18086.3	612.62325
1027_C30H52NO7P_[M+H]+	591680.0	251576.0	182582.0	184570.0	300863.0	297404.0	237161.0	288262.0	256653.0	213688.0	399231.0	241063.0	213967.0	183309.0	376130.0	364710.0	280216.0	349273.0	266512.0	170262.0	290038.0	509092.0	271542.0	240634.0	419205.0	340925.0	342187.0	177370.0	242796.0	309988.0	545544.0	282966.0	291778.0	282585.0	324116.0	277797.0	342435.0	454342.0	432009.0	410943.0	501486.0	259397.0	362974.0	363580.0	396840.0	683669.0	435447.0	553379.0	487266.0	115301.0	219126.0	526188.0	370827.0	176734.0	182699.0	387478.0	333712.0	217062.0	437387.0	248620.0	901.683796875
102_C10H23N3O3_[M+K]+	873.82	398.23800000000006	880.184	164.959	0.0	0.0	0.0	478.246	0.0	0.0	0.0	432.38800000000003	28.476	0.0	0.0	0.0	677.2919999999999		0.0	0.0		0.0		85.26	483.73900000000003	2.66551644461407	198.968	0.0	79.688	818.6139999999999	115.676	0.0		113.736	51.2569	96.8016	37.094	204.77	0.0		0.0	0.0	369.745		612.789	56.9015		465.99800000000005	221.33983902704497	0.0	55.9983253479004	255.791	34.104	28.42	85.316	580.294	113.17299999999999	56.896	0.0	0.0	280.3939047055376
1030_C5H10N2O3_[M+K]+	0.0	28.42	291.07		236.301	420.106	0.0	91.5445	0.0	56.000640869140604	0.0	82.18	56.000919342040994				0.0	55.9985847473145	0.0	0.0	0.0	481.16900000000004	0.0	0.0	6.2843599999999995	432.656	31.6338	454.82		79.0129	395.22900000000004	170.641	138.952	0.0	0.0	88.4894	202.375	649.714	287.719		423.621	0.0		0.0	25.2343	684.055	442.56199999999995	7.24753590475302e-13	85.204	31.6151	0.0	420.445	1025.46	60.87	7.24753590475302e-13	0.0	26.6319	728.329	275.019	0.0	72.32707418154762
1032_C12H16O3_[M+H]+	45493.8	15565.5	15090.6	18377.0	14847.6	20537.2	9178.49	26992.9	20837.0	36797.6	13651.0	24476.0	23364.4	10469.9	12778.6	9059.78	17032.6	20354.1	39133.6	8021.38	34409.3	36866.7	5122.51	11931.3	9039.92	38117.6	41769.0	11355.6	15194.1	10716.9	6502.11	22317.5	19253.2	14460.9	54863.4	28758.6	18835.8	23943.5	15919.9	16980.6	17452.4	38963.0	54081.6	54096.9	14218.0	26107.4	30347.8	27226.7	9469.96	65154.3	20585.2	23659.5	17718.9	13215.6	8796.98	11407.5	18953.3	23578.3	27357.6	17623.7	819.411921875
1034_C14H18O4_[M+H]+	646781.0	258876.0	223791.0	258184.0	218216.0	332862.0	141986.0	311260.0	337314.0	586930.0	207562.0	416722.0	377388.0	190703.0	204417.0	144366.0	245393.0	340806.0	584992.0	149223.0	491875.0	637976.0	108935.0	192356.0	134485.0	511428.0	652193.0	177756.0	251651.0	198176.0	121684.0	365903.0	262755.0	200194.0	697118.0	419271.0	293606.0	359259.0	277728.0	273570.0	299592.0	492774.0	730272.0	637700.0	257384.0	351056.0	420940.0	473845.0	223980.0	887656.0	316820.0	506116.0	357102.0	218360.0	166063.0	166933.0	327401.0	312441.0	429898.0	295490.0	819.408875
1036_C14H20O5_[M+H]+	656137.0	263187.0	225572.0	261345.0	253537.0	335777.0	141302.0	347629.0	336643.0	587732.0	203464.0	416093.0	377645.0	169475.0	234833.0	146319.0	262413.0	355031.0	587078.0	157894.0	539731.0	673493.0	107756.0	215861.0	147770.0	503975.0	660380.0	175940.0	254668.0	209182.0	121619.0	368961.0	264895.0	198516.0	704878.0	420470.0	323011.0	361841.0	279645.0	275896.0	287670.0	500776.0	692010.0	648982.0	291807.0	354239.0	398868.0	477517.0	203886.0	890774.0	320345.0	504516.0	361586.0	215730.0	168035.0	184995.0	314839.0	315152.0	432701.0	314984.0	819.403859375
1038_C26H45NO6S_[M+H]+	40721.1	84637.4	5355.9	4316.27	42471.2	19021.3	3167.14	12755.5	45217.7	32977.5	352.408	36463.0	222026.0	19385.3	8728.15	879.855	30476.0	46966.1	50685.2	6289.89	59515.8	65201.5	25078.9	181068.0	189066.0	4287.72	372486.0	95605.6	598706.0	7626.27	21414.3	17824.0	2584.19	14492.2	70899.2	17647.5	53336.6	22348.0	141778.0	12951.8	7564.23	238964.0	16759.3	52244.3	8710.15	94938.5	2640.4	79447.3	81155.7	1362.5	16687.8	79876.1	14681.2	28736.2	37136.3	45085.7	8144.44	20353.0	28179.1	14353.2	856.768125
1040_C43H84NO9P_[M+H]+	1304550.0	2165370.0	706499.0	408725.0	1771780.0	1497530.0	771326.0	649700.0	612412.0	1116340.0	2446830.0	654069.0	368063.0	1250630.0	895625.0	2210740.0	769147.0	1987280.0	461166.0	1028010.0	1350240.0	1834210.0	1891590.0	2533550.0	1698110.0	1347930.0	893680.0	1460700.0	968969.0	957465.0	713786.0	1643500.0	2344010.0	301689.0	656153.0	2159470.0	538109.0	740740.0	1527820.0	872285.0	955290.0	2166740.0	767645.0	347222.0	321289.0	281926.0	730848.0	299897.0	1194860.0	786611.0	302852.0	776442.0	335068.0	608884.0	525989.0	183790.0	733446.0	356945.0	1347880.0	470302.0	961.71971875
1042_C21H40O5_[M+H]+	45307.2	13446.3	28080.2	32940.5	61358.5	40497.4	22348.8	35646.7	52978.2	49854.2	32446.5	66029.9	46919.0	58156.6	37675.4	32955.4	32565.6	53472.2	44392.8	48403.9	32918.5	49868.1	57052.2	25765.7	5344.72	39672.7	29657.8	37211.6	29309.2	50427.3	77576.9	26951.2	49725.9	48206.2	31313.0	59271.4	45954.8	40162.5	50422.2	49499.5	35284.8	48598.4	44778.2	27316.0	69944.4	59000.4	44537.8	57619.7	43470.5	45126.6	45892.5	48917.1	53763.2	40750.5	59928.3	48125.1	71931.3	45924.9	39200.0	31110.8	944.2886718750001
1044_C13H16O4_[M+H]+	112338.0	27477.9	21469.1	4843.51	12618.5	25196.0	10112.6	7981.41	22347.9	22540.9	16703.5	17892.9	25840.5	4711.68	9063.64	6940.06	21584.2	71707.0	80651.5	6379.53	9500.07	28265.3	1252.74	8981.9	12012.5	21417.2	22733.1	236.06599999999997	3580.06	5180.92	5400.55	2716.01	13806.4	39069.2	73506.1	17871.1	42332.9	33629.0	55282.2	21492.5	33994.8	69596.4	39239.0	142053.0	5349.61	50780.2	16855.3	54861.7	3194.99737548828	40898.1	11056.2	8123.41	7438.69	14981.2	308.314	4997.51	14574.2	6335.1	9233.66	14013.3	820.8724374999999
1046_C26H52NO7P_[M+K]+	1717.09	0.0	16.0598	360.616	2989.23	158.481597900391	454.191	40.852	109.904	197.58599999999998	151.041	727.408	128.539716448046	56.000640869140604	40.8714	583.825950985831	0.0	69.3122	142.329057965951	53.2158	705.6460000000001	0.0	0.0	69.188	0.0	0.0	254.248	55.4804077148438	0.0	252.263	130.511138916016	302.85	1489.63	687.3660000000001	358.64300000000003	1985.22	56.9204	473.17699999999996	177.76108660008	324.994232177734	110.16799999999999	56.98	134.841	0.0	119.489667619925	819.8	515.939	605.1519999999999	383.992553710938	0.0	0.0	0.0	629.284	102.506065731842	56.84	444.999221801758	432.91489083422005	280.567	0.0	167.977054595947	924.6473593750001
1048_C12H24O2_[M+H]+	3035.24	1294.13	3056.59	1709.32	22927.7	2226.5	1335.2	2452.82	6960.88	231.112	2248.81	3405.98	2511.88	4216.43	4659.48	14665.6	1445.39	2603.25	1135.55	4140.59	2287.31	4912.11	14718.5	13306.9	8608.56	5143.95	3319.32	3196.21	1809.11	5094.39	9206.5	4475.38	2228.06	1638.92	4359.71	3465.09	1732.59	4470.58	3135.18	1681.01	3641.26	1533.74	2283.42	1862.46	7368.9	5163.75	2004.76	2781.37	9918.63	897.1389999999999	6671.64	7794.34	3120.28	4036.58	3332.12	14932.5	2539.37	448.265231038988	2852.63	4014.3	951.2746406250001
104_C14H17F3N2O3_[M+K]+	3962.75	22876.7	17794.5	12503.7	54077.1	56987.9	10643.1	34487.6	5882.67	40027.2	20490.3	21201.5	21979.6	28177.9	5884.02	3618.54	38397.6	5479.49	10603.7	15740.6	31774.6	59165.4	46108.5	39728.8	55806.2	32869.7	23024.5	19088.0	35374.4	22356.6	12391.9	39181.2	38132.2	17383.9	41476.6	33247.0	15089.3	31411.4	46298.3	102713.0	38259.2	23237.9	44386.1	34427.3	15218.3	3505.64	14232.9	26028.0	28283.1	14323.8	36089.8	15501.7	6504.35	16542.2	42779.0	12939.3	27174.7	8059.44	20882.8	35964.8	599.7048749999999
1050_C26H46NO7P_[M+H]+	52992.5	16396.6	33892.9	36811.0	133390.0	41895.8	3083.81	74722.3	80799.0	27304.7	120281.0	83073.2	48573.9	84489.3	46706.3	88910.2	41251.0	55018.2	32796.7	35113.7	70551.9	73563.2	79393.6	54440.6	108198.0	73517.8	75212.2	37968.8	17190.9	58149.2	132564.0	44984.9	101855.0	38230.0	75192.3	63878.6	156931.0	67113.0	72038.0	51326.1	67399.0	93234.0	59848.1	35026.0	154321.0	72276.0	101563.0	90184.2	105672.0	30735.3	26349.1	99946.8	87842.6	65327.8	21707.8	132946.0	161319.0	82049.4	54453.2	164257.0	861.17375
1052_C30H50NO7P_[M+H]+	1301950.0	799172.0	636151.0	458217.0	644492.0	774734.0	422186.0	720984.0	766988.0	707829.0	943620.0	677012.0	653569.0	507363.0	619972.0	595614.0	917699.0	848668.0	674793.0	398150.0	855553.0	1048780.0	770746.0	731451.0	1092890.0	1126130.0	1012190.0	627623.0	452745.0	930262.0	1297110.0	597694.0	1009970.0	706839.0	950151.0	675946.0	989054.0	1128770.0	913554.0	694841.0	861971.0	818314.0	827978.0	857456.0	1162190.0	1468570.0	1029020.0	1687290.0	1102110.0	711965.0	674971.0	1240200.0	1126240.0	774532.0	497365.0	1007990.0	954798.0	518573.0	1025960.0	722863.0	887.477953125
1054_C24H49NO4S_[M+H]+	3948.28	1905.4037004358302	7747.47	4438.23	4670.33	3198.05	3884.23	4037.44	3840.87	3973.67	8435.82	3623.52	3978.09	4142.12	6339.43	3729.57	4371.98	6762.93	277.981094360354	2699.46	7855.51	6594.99	3728.34	4245.83	10272.6	10789.2	4808.71	5757.72	6811.73	7121.29	6898.21	9490.15	17128.9	3883.14	4555.67	3958.22	7217.42	6653.47	5633.05	7128.48	5671.72	6407.77	378.587	7628.48	5871.47	4904.17	3416.09	6967.24	7280.68	4160.48	6548.24	5499.76	10967.9	5014.51	11453.1	21162.2	16942.6	7586.1	11128.4	6988.79	835.3272031250001
1056_C51H94N2O16_[M+H]+	1210680.0	831100.0	833630.0	752847.0	1060850.0	964234.0	789815.0	941804.0	977696.0	935333.0	1141050.0	874996.0	955629.0	1041840.0	963793.0	944261.0	830739.0	982140.0	703606.0	983997.0	1374500.0	1343280.0	1328960.0	991660.0	1077290.0	1433410.0	1215840.0	1396230.0	1082070.0	1152730.0	1575790.0	1366590.0	1306560.0	927756.0	1359670.0	913648.0	1154820.0	1422040.0	964738.0	878373.0	998653.0	1051530.0	861956.0	877627.0	1194950.0	1146480.0	1463040.0	1542810.0	1403410.0	771561.0	1016060.0	1264390.0	1517350.0	1008720.0	919031.0	1488340.0	1243770.0	1427360.0	1128770.0	981523.0	907.018109375
1058_C11H15NO2_[M+H]+	30400.0	25169.2	26547.7	27007.9	25090.1	14627.9	22683.9	22781.8	28162.2	26958.1	16628.2	15065.0	24891.5	12019.3	15161.6	28056.9	30402.4	30242.5	34499.5	19300.2	18695.9	25017.5	24432.4	21912.9	25419.1	18938.5	17867.6	21995.2	15344.4	30281.2	31098.3	21251.6	13597.4	25142.2	19973.4	24758.3	14210.2	14647.4	16126.4	14782.3	23687.2	13156.5	28129.0	21523.6	24340.2	25789.5	30161.4	15202.1	24690.9	24692.7	22678.3	14160.1	28160.8	15299.7	20203.6	23235.4	13477.3	21960.5	24531.6	22331.2	837.236296875
105_C23H24N2O4S_[M+K]+	3682.59	3279.71	3447.51	2938.23	2665.47	2594.45	3471.24	1890.23	3635.38	3587.43	2764.37	2648.83	3309.37	2053.78	2068.88	85.428	2209.34	3865.78	3768.27	3846.61	2995.83	4378.46	2472.77	3047.98	2086.02	2367.75	1877.58	1771.81	2584.89	2698.45	2670.48	5544.98	3807.16	66.836	2287.2	2415.39	4887.79	2961.62	4059.12	2967.85	3292.86	4859.8	2829.25	3923.19	3873.83	4428.14	4048.77	2472.84	2761.81	649.643	2998.83	249.014	2567.13	4047.79	56.8763	3681.14	3483.74	1988.99	2860.85	2424.89	294.399296875
1060_C11H15NO10_[M+H]+	1700.43	2052.86	2728.19	2633.2	2743.36	1566.76	3258.84	2485.81	2464.42	4963.12	2105.52	92.2948	2384.03	284.48	3518.12	1628.12	2597.2	1855.5	2325.99	4475.1	2724.51	177.533	2935.13	425.915	3704.91	3559.11	7555.78	4024.56	5068.93	3561.82	4163.41	5354.53	3006.72	4062.14	5064.04	2910.86	3068.17	4133.57	4176.61	5901.36	678.075	3202.21	2664.11	3078.18	5588.04	4073.75	5323.87	4780.98	4906.14	5133.49	3526.37	3801.42	7878.16	2790.72	5064.5	697.25	6113.96	4126.21	4390.61	2504.64	82.794225
1062_C5H4N4O_[M+H]+	40992.7	109715.0	199005.0	63543.4	57167.2	71439.4	51004.3	64664.0	88388.3	249097.0	83133.4	69307.2	102428.0	60460.9	84750.9	69413.8	71457.4	71228.0	40247.2	169350.0	577837.0	103389.0	41460.3	67210.1	52758.5	109251.0	160390.0	92082.6	88608.1	239590.0	139595.0	135602.0	163252.0	147636.0	165632.0	106444.0	199183.0	119398.0	421713.0	140144.0	86433.4	86896.6	96158.7	106925.0	240774.0	157226.0	98470.5	160928.0	178621.0	84628.7	183332.0	97782.7	188238.0	114612.0	120784.0	179114.0	167248.0	132153.0	192469.0	163785.0	77.06325
1064_C24H48NO7P_[M+H]+	1811770.0	558251.0	1046580.0	749081.0	1651960.0	855301.0	1073330.0	1175050.0	1453520.0	1020480.0	1333520.0	951705.0	1331110.0	948934.0	1567820.0	1558260.0	1306800.0	2032950.0	1084910.0	1044720.0	2836020.0	1802960.0	2617860.0	954460.0	1943720.0	2513900.0	1666800.0	1731910.0	2193810.0	2195510.0	3326030.0	2517840.0	1744560.0	1035920.0	1793470.0	1075160.0	1311230.0	1746620.0	1407460.0	1832950.0	1301780.0	971128.0	794628.0	1228450.0	2766120.0	1438490.0	2648070.0	2516790.0	2800610.0	686571.0	1315150.0	2983710.0	2515650.0	1470600.0	1344760.0	2895990.0	2373350.0	2548240.0	2586920.0	1692350.0	867.5051875
1066_C28H48NO7P_[M+H]+	1734160.0	714651.0	529240.0	241643.0	415544.0	368524.0	333449.0	345095.0	442453.0	388810.0	575895.0	558989.0	362373.0	145194.0	529159.0	412508.0	531039.0	1305440.0	1238610.0	221728.0	720874.0	694198.0	210556.0	243145.0	583084.0	880521.0	1254370.0	324710.0	376776.0	293943.0	1096220.0	319542.0	748535.0	689861.0	1480250.0	289953.0	1102960.0	941109.0	893721.0	759498.0	871209.0	706406.0	843319.0	1052350.0	431753.0	1856370.0	967501.0	818133.0	714612.0	278412.0	418945.0	895792.0	676072.0	295538.0	211222.0	495476.0	493566.0	340056.0	476162.0	862592.0	860.9692187500001
