database_name	LMSD
database_version	2020-09-08
100.05243	C5H8O2	LMFA01020029	LMFA01020030	LMFA01020097	LMFA01020110	LMFA01020111	LMFA01030005	LMFA01030006	LMFA01030007	LMFA01031004	LMFA01031005	LMFA07010505	LMFA07040008	LMFA12000075
100.088815	C6H12O	LMFA05000059	LMFA05000060	LMFA05000113	LMFA05000115	LMFA05000116	LMFA05000464	LMFA05000538	LMFA05000561	LMFA06000109	LMFA12000027	LMFA12000033	LMFA12000048	LMFA12000049
100.1252	C7H16	LMFA11000575	LMFA11000702
1000.609958	C49H93O18P	LMGP15010006	LMGP15010015
1000.75199	C67H100O6	LMGL03012549	LMGL03012553	LMGL03012554	LMGL03012555
1000.778995	C57H108O13	LMSL03000021	
1000.84589	C66H112O6	LMGL03012305	LMGL03012322	LMGL03012350	LMGL03012355	LMGL03012363	LMGL03012372	LMGL03012402	LMGL03016782	LMGL03016785	LMGL03016787
1000.93979	C65H124O6	LMGL03011565	LMGL03011574	LMGL03011706	LMGL03011713	LMGL03011911	LMGL03011921	LMGL03013151	LMGL03016210	LMGL03016694	LMGL03016765
1001.01256	C67H132O4	LMFA01160095	
1001.514298	C48H81N3O15P2	LMGP13010008	LMGP13010009
1001.774244	C56H107NO13	LMSP0501AB08	LMSP0501AB20	LMSP0501AD06	LMSP0509AA06
1001.935039	C64H123NO6	LMSP02040144	LMSP02040148
1002.75826	C56H106O14	LMSL03000004	LMSL03000009
1002.76764	C67H102O6	LMGL03012526	LMGL03012534	LMGL03012535	LMGL03012539	LMGL03012540	LMGL03012541
1002.86154	C66H114O6	LMGL03012262	LMGL03012272	LMGL03012317	LMGL03012325	LMGL03012333	LMGL03012335	LMGL03012349	LMGL03012359	LMGL03013147	LMGL03016700	LMGL03016777	LMGL03016781	LMGL03016784
1002.95544	C65H126O6	LMGL03011491	LMGL03011633	LMGL03011843	LMGL03011848
1003.329234	C37H64N7O17P3S	LMFA07050144	LMFA07050358	LMFA07050359
1003.529948	C48H83N3O15P2	LMGP13010024	LMGP13010032
1003.620857	C48H94NO18P	LMSP03030073	LMSP03030090
1003.760522	C59H106NO9P	LMGP02011263	
1003.789894	C56H109NO13	LMSP0501AB19	
1004.78329	C67H104O6	LMGL03012500	LMGL03012507	LMGL03012513	LMGL03012517	LMGL03012518	LMGL03012522	LMGL03012523	LMGL03012524	LMGL03012542
1004.87719	C66H116O6	LMGL03012162	LMGL03012216	LMGL03012258	LMGL03012275	LMGL03012282	LMGL03012284	LMGL03012293	LMGL03012294	LMGL03012310	LMGL03012313	LMGL03016699	LMGL03016776	LMGL03016780	LMGL03016783	LMGL03016848
1005.251215	C45H49O26	LMPK12010327	
1005.308499	C36H62N7O18P3S	LMFA07050246	
1005.344884	C37H66N7O17P3S	LMFA07050259	LMFA07050333	LMFA07050360
1005.545598	C48H85N3O15P2	LMGP13010004	LMGP13010016	LMGP13010023	LMGP13010031
1005.812557	C60H112NO8P	LMGP01011055	LMGP01011200	LMGP01011201	LMGP01011202	LMGP01011204	LMGP01011206	LMGP01011217
1006.563008	C50H87O18P	LMGP15010047	
1006.79894	C67H106O6	LMGL03012472	LMGL03012478	LMGL03012485	LMGL03012493	LMGL03012497	LMGL03012498	LMGL03012503	LMGL03012504	LMGL03012505	LMGL03012508	LMGL03012519	LMGL03012525	LMGL03016854
1006.89284	C66H118O6	LMGL03012165	LMGL03012208	LMGL03012211	LMGL03012219	LMGL03012228	LMGL03012230	LMGL03012238	LMGL03012239	LMGL03012268	LMGL03013146	LMGL03016698	LMGL03016701	LMGL03016775	LMGL03016779	LMGL03016840
1007.324149	C36H64N7O18P3S	LMFA07050220	
1007.561248	C48H87N3O15P2	LMGP13010014	LMGP13010015	LMGP13010022	LMGP13010030
1008.578658	C50H89O18P	LMGP15010041	LMGP15010046
1008.718323	C61H101O9P	LMPR03020002	
1008.81459	C67H108O6	LMGL03012409	LMGL03012447	LMGL03012453	LMGL03012461	LMGL03012470	LMGL03012475	LMGL03012476	LMGL03012479	LMGL03012482	LMGL03012483	LMGL03012486	LMGL03012487	LMGL03012494	LMGL03012499	LMGL03012506	LMGL03016846	LMGL03016853
1008.90849	C66H120O6	LMGL03012109	LMGL03012111	LMGL03012156	LMGL03012160	LMGL03012179	LMGL03012180	LMGL03012222	LMGL03012264	LMGL03016697	LMGL03016774	LMGL03016778	LMGL03016831
1009.576898	C48H89N3O15P2	LMGP13010013	
1009.706559	C56H99NO14	LMSP05010038	
1009.940124	C66H123NO5	LMSP02040179	
101.047679	C4H7NO2	LMFA08010016	
101.084064	C5H11NO	LMFA08010002	
1010.594308	C50H91O18P	LMGP15010035	LMGP15010040	LMGP15010045
1010.83024	C67H110O6	LMGL03012377	LMGL03012418	LMGL03012425	LMGL03012433	LMGL03012442	LMGL03012445	LMGL03012448	LMGL03012450	LMGL03012451	LMGL03012454	LMGL03012455	LMGL03012459	LMGL03012462	LMGL03012463	LMGL03012471	LMGL03012477	LMGL03012484	LMGL03016837	LMGL03016845	LMGL03016852	LMGL03016855
1010.92414	C66H122O6	LMGL03012052	LMGL03012053	LMGL03012101	LMGL03012105	LMGL03012170	LMGL03012172	LMGL03013145	LMGL03016696	LMGL03016773	LMGL03016821
1011.955774	C66H125NO5	LMSP02040001	LMSP02040035	LMSP02040039	LMSP02040043	LMSP02040052	LMSP02040060	LMSP02040073
1012.609958	C50H93O18P	LMGP15010013	LMGP15010034	LMGP15010039
1012.84589	C67H112O6	LMGL03012341	LMGL03012378	LMGL03012387	LMGL03012394	LMGL03012403	LMGL03012413	LMGL03012416	LMGL03012419	LMGL03012420	LMGL03012423	LMGL03012426	LMGL03012427	LMGL03012434	LMGL03012435	LMGL03012446	LMGL03012452	LMGL03012460	LMGL03012467	LMGL03016827	LMGL03016836	LMGL03016844	LMGL03016847	LMGL03016851
1012.93979	C66H124O6	LMGL03012042	LMGL03012045	LMGL03012047	LMGL03012117	LMGL03012118	LMGL03013122	LMGL03016772	LMGL03016810
1013.277199	C37H58N7O18P3S	LMFA07050381	
1013.875157	C60H120NO8P	LMGP01011219	
